# compute-mfcc-feats --write-utt2dur=ark,t:exp/make_mfcc/train_teamlab/utt2dur.1 --verbose=2 --config=conf/mfcc.conf scp,p:exp/make_mfcc/train_teamlab/wav_train_teamlab.1.scp ark:- | copy-feats --write-num-frames=ark,t:exp/make_mfcc/train_teamlab/utt2num_frames.1 --compress=true ark:- ark,scp:/mount/studenten/arbeitsdaten-studenten1/team-lab-phonetics/2021/student_directories/Vanessa_Dengel/kaldi/egs/teamlab/s5/mfcc/raw_mfcc_train_teamlab.1.ark,/mount/studenten/arbeitsdaten-studenten1/team-lab-phonetics/2021/student_directories/Vanessa_Dengel/kaldi/egs/teamlab/s5/mfcc/raw_mfcc_train_teamlab.1.scp 
# Started at Thu May 27 13:39:30 CEST 2021
#
copy-feats --write-num-frames=ark,t:exp/make_mfcc/train_teamlab/utt2num_frames.1 --compress=true ark:- ark,scp:/mount/studenten/arbeitsdaten-studenten1/team-lab-phonetics/2021/student_directories/Vanessa_Dengel/kaldi/egs/teamlab/s5/mfcc/raw_mfcc_train_teamlab.1.ark,/mount/studenten/arbeitsdaten-studenten1/team-lab-phonetics/2021/student_directories/Vanessa_Dengel/kaldi/egs/teamlab/s5/mfcc/raw_mfcc_train_teamlab.1.scp 
compute-mfcc-feats --write-utt2dur=ark,t:exp/make_mfcc/train_teamlab/utt2dur.1 --verbose=2 --config=conf/mfcc.conf scp,p:exp/make_mfcc/train_teamlab/wav_train_teamlab.1.scp ark:- 
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_151_00_162_16
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_164_21_173_36
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_173_49_183_48
LOG (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:181) Processed 150 utterances
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_183_97_205_67
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_205_68_219_06
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_219_07_232_89
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_22_67_37_06
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_235_22_243_41
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_246_21_260_39
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_261_54_268_96
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_268_97_287_43
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_287_46_303_09
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_303_10_305_08
LOG (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:181) Processed 160 utterances
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_307_46_312_09
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_313_79_325_23
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_327_54_343_93
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_346_15_351_62
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_353_41_356_54
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_364_44_372_82
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_372_83_386_31
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_38_12_43_56
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_391_72_407_48
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_410_60_418_75
LOG (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:181) Processed 170 utterances
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_434_39_437_83
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_437_84_454_25
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_465_81_470_83
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_473_11_478_60
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_47_05_50_18
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_491_15_494_31
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_503_03_508_51
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_50_19_53_62
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_510_21_514_88
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_515_44_520_02
LOG (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:181) Processed 180 utterances
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_521_06_533_28
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_533_65_544_73
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_568_78_571_04
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_57_16_59_80
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_63_78_74_57
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_686_79_691_67
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_692_39_696_93
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_700_35_705_55
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_706_34_718_74
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_719_35_723_24
LOG (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:181) Processed 190 utterances
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_730_35_733_29
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_735_96_745_63
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_761_31_767_00
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_767_53_770_89
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_772_23_776_75
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_77_04_88_58
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_791_18_794_69
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_804_89_807_39
VLOG[2] (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:182) Processed features for key d_4_88_59_97_60
LOG (compute-mfcc-feats[5.5.925~1-ded7b]:main():compute-mfcc-feats.cc:185)  Done 198 out of 198 utterances.
LOG (copy-feats[5.5.925~1-ded7b]:main():copy-feats.cc:143) Copied 198 feature matrices.
# Accounting: time=5 threads=1
# Ended (code 0) at Thu May 27 13:39:35 CEST 2021, elapsed time 5 seconds
